Name	Corona Temp. (K)	Wind Speed (km/s)
HD 134606 d	1043882.0	689.0
HD 134606 c	1043882.0	534.0
HD 134606 f	1043882.0	481.0
HD 134606 b	1043882.0	418.0
HD 134606 e	1043882.0	314.0
HD 134987 c	962746.0	764.0
HD 65216 c	1498493.0	763.0
HD 154857 c	1389525.0	759.0
HD 75302 b	2419827.0	758.0
HD 74698 c	993270.0	747.0
HD 106515 A b	745305.0	747.0
HD 204313 b	1739205.0	724.0
HD 167677 b	759573.0	717.0
HD 28254 b	1200853.0	706.0
HD 159868 b	1049898.0	702.0
HD 190647 b	990870.0	699.0
HD 207832 c	3193033.0	695.0
Kepler-1654 b	1330332.0	692.0
HD 45350 b	967220.0	688.0
HD 222582 b	850509.0	661.0
HD 65216 b	1498493.0	659.0
HD 154857 b	1435291.0	658.0
HD 159868 c	1049898.0	641.0
Kepler-22 b	1025653.0	622.0
HD 134987 b	962746.0	622.0
HD 207832 b	3257416.0	595.0
61 Vir d	889134.0	576.0
KOI-1257 b	878467.0	557.0
HD 107148 b	1262143.0	523.0
HD 72892 b	974055.0	506.0
61 Vir c	889134.0	502.0
HD 204313 c	1739205.0	498.0
HD 109271 c	1043882.0	491.0
TOI-1710 b	1961064.0	471.0
HD 63433 c	7330297.0	457.0
HD 107148 c	1259595.0	454.0
HD 74698 b	993270.0	436.0
EPIC 220674823 c	1002032.0	422.0
HD 219666 b	823270.0	417.0
HD 109271 b	1043882.0	380.0
HD 63433 b	7330297.0	365.0
CoRoT-16 b	1113203.0	342.0
HD 49674 b	1660263.0	337.0
HIP 91258 b	2170504.0	337.0
HD 63433 d	7330297.0	305.0
61 Vir b	889134.0	305.0
Kepler-77 b	1002032.0	282.0
NGTS-18 b	797145.0	281.0
HAT-P-22 b	754043.0	262.0
WASP-135 b	5670693.0	155.0
HAT-P-36 b	1110725.0	154.0
EPIC 220674823 b	1002032.0	154.0
HD 68402 b	2528869.0	697.0
HD 48265 b	1582105.0	684.0
BD-13 2130 b	5621845.0	677.0
HD 32963 b	1311606.0	729.0
HD 106270 b	1578607.0	727.0
HD 170469 b	1116483.0	699.0
HD 188015 b	1124105.0	653.0
HD 16141 b	1038055.0	551.0
HD 179079 b	1094885.0	436.0
HD 1397 b	1511831.0	424.0
HD 75784 c	1334489.0	788.0
HD 4203 c	930259.0	776.0
HD 73534 b	1094244.0	720.0
HD 79498 b	2040421.0	719.0
HD 220197 b	812396.0	713.0
HD 108874 c	960263.0	711.0
HD 163607 c	952235.0	704.0
HD 29021 b	985831.0	700.0
HIP 14810 d	1199331.0	689.0
HD 5319 c	1926035.0	688.0
HD 98736 b	1004492.0	686.0
HD 5319 b	1926035.0	673.0
HD 96167 b	1428262.0	661.0
HD 136418 b	1679616.0	658.0
HD 4113 b	1128557.0	658.0
HD 4203 b	984052.0	651.0
HD 4313 b	2725794.0	650.0
HD 11755 b	767411.0	645.0
HD 108874 b	993885.0	642.0
HD 28185 b	1011583.0	641.0
HD 75784 b	1620697.0	641.0
HD 164509 b	2284884.0	627.0
TOI-2180 b	987987.0	623.0
HD 5891 b	3425379.0	602.0
BD+15 2375 b	1040492.0	593.0
HIP 14810 c	1199331.0	589.0
HD 12648 b	1311697.0	587.0
HD 80606 b	1226635.0	573.0
HD 163607 b	952235.0	552.0
HD 168443 b	782036.0	531.0
HD 17156 b	1862342.0	471.0
HD 89345 b	1047130.0	420.0
HAT-P-15 b	1081695.0	407.0
HD 102956 b	2490736.0	383.0
HD 168746 b	987382.0	362.0
HIP 14810 b	1199331.0	361.0
CoRoT-26 b	946023.0	314.0
HAT-P-38 b	811504.0	312.0
HD 88133 b	1332849.0	295.0
HAT-P-25 b	1797790.0	289.0
WASP-182 b	1202246.0	282.0
WASP-123 b	1110983.0	269.0
WASP-119 b	976307.0	222.0
WASP-97 b	1414643.0	154.0
WASP-5 b	1249636.0	154.0
Kepler-129 d	1165948.0	739.0
HD 37124 d	1491382.0	715.0
HD 126525 b	837160.0	685.0
HD 37124 c	1491382.0	679.0
Kepler-69 c	809621.0	602.0
HD 42618 b	1623308.0	590.0
HD 37124 b	1491382.0	586.0
HD 136352 d	709851.0	566.0
Kepler-129 c	1165948.0	558.0
HD 136352 c	709851.0	477.0
Kepler-129 b	1165948.0	445.0
HD 136352 b	709851.0	407.0
Kepler-69 b	809621.0	404.0
K2-60 b	833786.0	282.0
NGTS-17 b	889773.0	246.0
Kepler-423 b	759109.0	217.0
TrES-3 b	4244678.0	154.0
HD 114613 b	1490052.0	759.0
HD 38529 c	1829883.0	725.0
HD 38529 b	1829883.0	430.0
K2-115 b	793883.0	456.0
WASP-147 b	944804.0	321.0
WASP-70 A b	890747.0	298.0
HAT-P-13 b	1412102.0	276.0
WASP-133 b	1119413.0	199.0
KELT-14 b	1372282.0	155.0
HD 199509 b	2906771.0	566.0
HD 98649 b	1443741.0	769.0
HD 94771 b	1262349.0	730.0
HD 33283 b	1763914.0	462.0
HD 147513 b	9280871.0	660.0
HD 102365 b	865970.0	573.0
HD 187123 c	1032283.0	753.0
HD 125612 d	2716363.0	739.0
HD 220689 b	1412703.0	728.0
HD 196050 b	1547103.0	711.0
HD 10697 b	1060729.0	693.0
16 Cyg B b	1041415.0	677.0
HD 125612 b	2716363.0	662.0
HD 44219 b	983231.0	656.0
HD 145377 b	3443552.0	571.0
CoRoT-9 b	1164719.0	561.0
TOI-5542 b	776758.0	543.0
HD 189567 c	754816.0	491.0
HD 108236 f	1058755.0	479.0
HD 108236 e	1058755.0	451.0
K2-292 b	1081695.0	445.0
HD 189567 b	754816.0	425.0
HD 108236 d	1058755.0	421.0
CoRoT-22 b	1791821.0	401.0
CoRoT-30 b	1867113.0	389.0
HD 108236 c	1058755.0	343.0
HD 109749 b	1801872.0	341.0
WASP-21 b	748384.0	311.0
HD 125612 c	2716363.0	308.0
HD 108236 b	1058755.0	283.0
HD 187123 b	1032283.0	269.0
HATS-16 b	862136.0	233.0
Kepler-412 b	1310575.0	154.0
HD 135625 b	1526280.0	759.0
HD 27631 b	1520035.0	725.0
HD 195019 b	1866188.0	453.0
HD 160691 d	1249936.0	402.0
HD 134060 c	1254457.0	704.0
HD 154672 b	1010748.0	597.0
24 Boo b	1081288.0	490.0
Kepler-101 c	1231485.0	358.0
Kepler-101 b	1231485.0	293.0
HD 134060 b	1254457.0	279.0
TIC 237913194 b	1224190.0	436.0
HAT-P-21 b	874744.0	301.0
HAT-P-28 b	1170239.0	273.0
WASP-173 A b	1095965.0	155.0
HD 155918 c	740250.0	816.0
HD 168009 b	855829.0	434.0
HD 155918 b	740250.0	154.0
HD 141937 b	2272678.0	670.0
HD 564 b	1234389.0	653.0
HD 93385 d	1771195.0	518.0
HD 93385 c	1771195.0	427.0
HD 93385 b	1771195.0	373.0
HD 2039 b	1232054.0	698.0
HD 81040 b	4992718.0	691.0
HD 82943 b	2248732.0	652.0
HD 82943 c	2248732.0	615.0
HD 6434 b	796073.0	453.0
HD 133131 B b	841985.0	768.0
HD 222155 b	1000736.0	756.0
HD 72659 b	1136616.0	750.0
HD 133131 A c	846267.0	747.0
Kepler-539 c	4300695.0	705.0
HD 23127 b	1483230.0	703.0
HD 133131 A b	846267.0	667.0
HD 88986 b	1033372.0	594.0
HD 208487 b	988248.0	585.0
Kepler-539 b	4300695.0	581.0
HD 121504 b	3848676.0	543.0
HD 164595 b	1046897.0	507.0
HD 224693 b	1602733.0	488.0
HD 117618 b	1251867.0	482.0
HD 183579 b	2079130.0	448.0
TOI-1422 b	1304232.0	422.0
K2-38 c	1175324.0	407.0
Kepler-427 b	1051331.0	400.0
CoRoT-20 b	18763186.0	398.0
HD 68988 b	1243541.0	362.0
WASP-58 b	726893.0	326.0
K2-38 b	1175324.0	305.0
WASP-157 b	2917083.0	303.0
CoRoT-17 b	811681.0	287.0
K2-238 b	1275107.0	287.0
KELT-8 b	1204852.0	284.0
OGLE-TR-10 b	1883107.0	273.0
Qatar-5 b	6321442.0	261.0
KELT-23 A b	1110504.0	154.0
Kepler-41 b	1490674.0	154.0
WASP-164 b	1505653.0	155.0
Kepler-17 b	2680294.0	154.0
HD 183263 c	1438384.0	762.0
HD 30562 b	1695965.0	702.0
HD 183263 b	974854.0	668.0
CoRoT-31 b	1453136.0	333.0
NGTS-24 b	1441526.0	295.0
Kepler-44 b	1233138.0	280.0
HD 105779 b	983778.0	728.0
HD 16175 b	1949722.0	695.0
K2-312 c	2098389.0	690.0
K2-111 c	662586.0	431.0
K2-111 b	662586.0	327.0
WASP-181 b	2139667.0	319.0
CoRoT-27 b	1505599.0	294.0
WASP-126 b	1155493.0	281.0
HAT-P-65 b	1659630.0	255.0
WASP-95 b	2356223.0	193.0
HD 80653 b	2098389.0	154.0
HD 20782 b	1251803.0	663.0
HD 45184 c	1089022.0	424.0
HD 45184 b	1089022.0	349.0
HD 70573 b	18214054.0	682.0
HD 50499 c	2304208.0	792.0
HD 196067 b	1852882.0	755.0
HD 50499 b	2288189.0	737.0
47 UMa c	1131672.0	732.0
HD 10180 h	1487360.0	728.0
HD 86226 b	1409815.0	713.0
HD 216437 b	1405820.0	709.0
HD 10180 g	1487360.0	666.0
HD 147873 c	1653532.0	662.0
HD 142415 b	3784559.0	643.0
HD 147873 b	1653532.0	585.0
HD 10180 f	1487360.0	579.0
HD 10180 e	1487360.0	523.0
HD 16417 b	1107160.0	453.0
HD 10180 d	1487360.0	443.0
HD 10180 c	1487360.0	348.0
WASP-60 b	2859826.0	323.0
HD 86226 c	1409815.0	300.0
XO-1 b	4205262.0	299.0
WASP-22 b	2028188.0	291.0
Kepler-426 b	1151058.0	262.0
TOI-169 b	1426462.0	209.0
HD 142 b	1898323.0	641.0
NGTS-20 b	1649862.0	538.0
WASP-129 b	3994906.0	345.0
WASP-113 b	1225951.0	334.0
WASP-151 b	1266947.0	322.0
HD 141004 b	1148060.0	439.0
47 UMa d	1131672.0	808.0
HR 810 b	2127228.0	632.0
HD 52265 b	1753852.0	584.0
HD 213240 b	1552629.0	687.0
HR 5183 b	1012408.0	834.0
HD 11506 d	2298426.0	811.0
HD 150706 b	1935714.0	773.0
HD 34445 g	949038.0	770.0
HD 24040 b	1121028.0	753.0
psi1 Dra B b	1821492.0	746.0
HD 39091 b	1595363.0	727.0
HD 89307 b	2349878.0	726.0
HD 55696 b	2153483.0	724.0
HD 11506 b	2298426.0	715.0
HD 216435 b	1978731.0	709.0
HD 187085 b	2061872.0	694.0
47 UMa b	1131672.0	694.0
HD 34445 b	963619.0	693.0
HD 114729 b	821315.0	693.0
HD 132406 b	1049969.0	690.0
HD 34445 f	949038.0	672.0
HD 17674 b	936712.0	666.0
HD 24040 c	1118684.0	659.0
HD 210277 b	748384.0	648.0
HD 156846 b	2328919.0	647.0
rho CrB d	818983.0	623.0
HD 159243 c	3493384.0	621.0
HD 11506 c	2298426.0	615.0
HD 34445 c	949038.0	612.0
HD 34445 d	949038.0	577.0
HD 96700 d	901855.0	566.0
rho CrB c	818983.0	565.0
HD 34445 e	949038.0	523.0
HD 96700 c	901855.0	454.0
Kepler-66 b	4022278.0	449.0
HD 1461 c	1054098.0	426.0
HD 159243 b	3493384.0	424.0
rho CrB e	818983.0	420.0
Kepler-1655 b	2101264.0	416.0
WASP-185 b	1132304.0	399.0
HD 96700 b	901855.0	377.0
pi Men c	1595363.0	360.0
HD 1461 b	1054098.0	346.0
WASP-184 b	1447906.0	344.0
HAT-P-1 b	1705462.0	324.0
KELT-10 b	1457153.0	313.0
HATS-36 b	5650135.0	312.0
CoRoT-13 b	2888980.0	308.0
HD 93963 A c	3225584.0	296.0
CoRoT-23 b	1073845.0	296.0
Qatar-8 b	955227.0	293.0
HD 209458 b	1913128.0	291.0
XO-7 b	3792073.0	278.0
WASP-192 b	1239806.0	258.0
Qatar-3 b	9128338.0	236.0
TrES-2 b	1784650.0	214.0
K2-100 b	4992723.0	154.0
CoRoT-1 b	2858681.0	154.0
HD 93963 A b	3225584.0	154.0
TOI-813 b	1715462.0	566.0
K2-99 b	2411315.0	468.0
HD 185269 b	1631843.0	376.0
HD 219828 b	1228263.0	300.0
HD 13931 b	1002779.0	756.0
HD 74156 c	1658623.0	734.0
HD 233832 b	1169595.0	716.0
HD 106252 b	1498015.0	710.0
HD 82886 b	1339223.0	674.0
HD 171028 b	1029999.0	660.0
HD 75898 b	1752118.0	652.0
HD 155358 c	787741.0	640.0
HD 155358 b	832307.0	601.0
HD 74156 b	1658623.0	527.0
HD 43691 b	2314322.0	511.0
EPIC 211945201 b	1597493.0	461.0
HD 152843 b	1596946.0	419.0
TOI-1135 b	6063166.0	385.0
WASP-68 b	1332944.0	343.0
WASP-131 b	1442667.0	339.0
HD 149143 b	1532662.0	315.0
HATS-11 b	1066730.0	307.0
WASP-171 b	1230385.0	305.0
HD 75289 b	1303565.0	304.0
WASP-153 b	1642784.0	296.0
TOI-858 B b	1100961.0	278.0
HD 149026 b	2219627.0	275.0
HAT-P-66 b	1464014.0	275.0
WASP-26 b	1136938.0	253.0
WASP-114 b	1552473.0	154.0
HAT-P-23 b	1582925.0	154.0
HD 190360 b	933904.0	738.0
Kepler-1513 b	1046327.0	588.0
HATS-17 b	2450073.0	445.0
TOI-5398 b	5510016.0	409.0
TOI-559 b	1089022.0	367.0
TOI-5398 c	5510016.0	328.0
TOI-1288 b	721435.0	271.0
TOI-908 b	1388551.0	263.0
HATS-23 b	1529029.0	189.0
TOI-2196 b	1433776.0	154.0
TOI-1860 b	15479778.0	155.0
HATS-18 b	1504937.0	154.0
TOI-2260 b	8714196.0	155.0
HD 137496 c	957414.0	654.0
BD+20 594 b	1944699.0	512.0
WASP-148 c	1638933.0	495.0
TOI-470 b	3086602.0	434.0
TOI-481 b	1125776.0	408.0
WASP-148 b	1638933.0	385.0
NGTS-12 b	878637.0	374.0
HD 110113 c	1542405.0	357.0
K2-113 b	1199028.0	348.0
TOI-733 b	1433955.0	342.0
HD 213885 c	1619603.0	328.0
HATS-29 b	1253658.0	321.0
HATS-5 b	1635387.0	319.0
HATS-25 b	1011583.0	310.0
HATS-30 b	2286162.0	274.0
HATS-28 b	1131548.0	261.0
HAT-P-5 b	2083118.0	257.0
HATS-4 b	2392862.0	220.0
HD 110113 b	1542405.0	206.0
HD 137496 b	957414.0	154.0
HD 213885 b	1619603.0	154.0
TOI-849 b	1074607.0	154.0
Kepler-78 b	5314256.0	154.0
HD 7449 b	2479142.0	705.0
HD 23079 b	2528869.0	675.0
HD 38283 b	1236812.0	640.0
NGC 2682 Sand 1429 b	1544399.0	557.0
HD 10647 b	3225584.0	691.0
CoRoT-6 b	2143716.0	391.0
WASP-166 b	2475057.0	348.0
TOI-2641 b	829167.0	339.0
WASP-168 b	1578333.0	311.0
CoRoT-19 b	1384541.0	311.0
NGTS-23 b	1129728.0	305.0
CoRoT-5 b	1071300.0	302.0
K2-237 b	4105100.0	213.0
CoRoT-14 b	1531966.0	154.0
K2-107 b	1567281.0	293.0
HD 220773 b	1493496.0	754.0
HD 103891 b	1719471.0	726.0
TIC 172900988 b	1916379.0	630.0
WASP-117 b	1484467.0	405.0
WASP-106 b	1043801.0	401.0
K2-12 b	899701.0	380.0
WASP-193 b	1464580.0	356.0
WASP-20 b	1107160.0	337.0
CoRoT-25 b	1451407.0	331.0
WASP-73 b	1819008.0	322.0
WASP-159 b	1851351.0	318.0
WASP-176 b	1453677.0	317.0
WASP-54 b	1090426.0	303.0
WASP-141 b	1394728.0	291.0
WASP-124 b	2424225.0	281.0
HAT-P-43 b	1224190.0	279.0
WASP-75 b	1734930.0	233.0
WASP-74 b	1619085.0	198.0
WASP-94 B b	1615045.0	178.0
HD 28109 d	3897409.0	563.0
HD 28109 c	3897409.0	536.0
HD 28109 b	3897409.0	450.0
HD 224538 b	2575531.0	703.0
HD 108147 b	1869417.0	415.0
AF Lep b	37791749.0	788.0
HD 67087 c	3271195.0	737.0
HD 25171 b	1386902.0	719.0
ups And d	1407195.0	707.0
HD 196885 A b	1920892.0	703.0
HD 50554 b	2364821.0	703.0
HD 13908 c	2021165.0	692.0
HD 19994 b	2321940.0	659.0
HD 153950 b	1541682.0	658.0
HD 67087 b	3271195.0	645.0
HD 40979 b	1806477.0	625.0
HD 169830 b	2028291.0	617.0
HD 231701 b	1780977.0	592.0
Kepler-117 c	1311729.0	527.0
TOI-5153 b	1323105.0	467.0
HD 13908 b	2021165.0	464.0
DMPP-1 b	2558527.0	458.0
Kepler-117 b	1311729.0	457.0
HD 110082 b	10618749.0	428.0
K2-98 b	1346485.0	409.0
Kepler-74 b	4796694.0	378.0
WASP-38 b	1987500.0	373.0
DMPP-1 c	2558527.0	369.0
DMPP-1 e	2558527.0	350.0
ups And b	1407195.0	335.0
NGTS-9 b	4327496.0	331.0
TrES-4 b	2352468.0	307.0
Kepler-43 b	5414177.0	287.0
HD 179949 b	4131297.0	278.0
DMPP-1 d	2558527.0	267.0
HD 217786 c	1036523.0	237.0
HD 212301 b	4321922.0	154.0
OGLE-TR-56 b	1935714.0	154.0
WASP-103 b	1609337.0	155.0
HD 156411 b	1546478.0	686.0
CoRoT-21 b	1602482.0	264.0
HD 148164 c	2261030.0	768.0
HD 23596 b	1245258.0	712.0
HD 132563 b	2334791.0	710.0
KELT-6 c	1382022.0	704.0
HD 31253 b	2096549.0	656.0
HD 148164 b	2261030.0	638.0
TOI-1338 c	1484985.0	620.0
HD 8574 b	1315134.0	616.0
TOI-1338 b	1484985.0	573.0
HD 332231 b	1508009.0	456.0
TOI-677 b	1974906.0	417.0
KELT-6 b	1260732.0	381.0
WASP-99 b	1949252.0	365.0
WASP-150 b	2029751.0	361.0
HAT-P-2 b	3272756.0	358.0
WASP-169 b	1699296.0	358.0
HAT-P-29 b	2495208.0	354.0
WASP-94 A b	2240195.0	322.0
KELT-2 A b	1703220.0	322.0
HAT-P-24 b	2095789.0	289.0
WASP-71 b	1776177.0	288.0
WASP-28 b	1242747.0	278.0
HAT-P-56 b	2641284.0	267.0
HAT-P-16 b	2571402.0	261.0
WASP-142 b	2615692.0	202.0
HD 86081 b	1720803.0	200.0
HD 142 c	1898323.0	797.0
HD 142 A d	1898323.0	576.0
HD 22946 d	2163600.0	532.0
TOI-411 c	2163600.0	414.0
TOI-411 b	2163600.0	329.0
HD 89839 b	2990643.0	751.0
HD 169830 c	2389738.0	721.0
HD 86264 b	2395700.0	714.0
HD 197037 b	2614799.0	693.0
HD 221287 b	3469696.0	656.0
HD 1666 b	2922222.0	634.0
HD 89744 b	2920582.0	632.0
HD 205739 b	2026264.0	630.0
TOI-4562 b	5266382.0	617.0
TOI-1670 c	2187630.0	515.0
TOI-1670 b	2187630.0	416.0
K2-167 b	1016275.0	400.0
tau Boo b	2611765.0	300.0
WASP-180 A b	3692429.0	296.0
WASP-1 b	1800871.0	244.0
Qatar-10 b	1849789.0	154.0
KELT-16 b	1906577.0	154.0
KELT-24 b	5066739.0	361.0
HAT-P-9 b	3022948.0	315.0
WASP-15 b	2256023.0	310.0
WASP-175 b	2818109.0	277.0
HAT-P-30 b	4321922.0	265.0
WASP-72 b	2253175.0	230.0
WASP-92 b	2333163.0	203.0
WASP-76 b	1391123.0	154.0
HD 111998 b	2951333.0	688.0
HD 33564 b	1962515.0	646.0
HD 113337 b	15106894.0	640.0
TOI-201 b	4617653.0	534.0
TOI-622 b	4505255.0	364.0
TOI-1107 b	2196368.0	325.0
WASP-174 b	2417482.0	322.0
WASP-158 b	2699595.0	310.0
WTS-1 b	2172311.0	291.0
CoRoT-11 b	2591836.0	274.0
CoRoT-35 b	1165094.0	271.0
K2-260 b	2732415.0	255.0
WASP-121 b	3196287.0	154.0
WASP-18 b	3066915.0	155.0
HD 60532 c	2136452.0	675.0
HD 60532 b	2136452.0	617.0
Kepler-21 b	2088542.0	273.0
WASP-88 b	1851626.0	348.0
WASP-90 b	1593904.0	326.0
WASP-118 b	3767755.0	320.0
WASP-101 b	3882642.0	306.0
HAT-P-8 b	1810072.0	281.0
XO-3 b	1762387.0	294.0
DMPP-4 b	2459536.0	298.0
HD 206893 c	14656199.0	731.0
HD 106315 c	1455743.0	464.0
HD 106315 b	1455743.0	399.0
EPIC 246851721 b	1976257.0	367.0
HD 103774 b	4063808.0	362.0
DMPP-2 b	2657718.0	354.0
NGTS-2 b	2583408.0	345.0
HAT-P-14 b	3507027.0	336.0
XO-4 b	2437262.0	323.0
OGLE-TR-132 b	3692429.0	154.0
Kepler-40 b	2130340.0	382.0
XO-6 b	2783094.0	384.0
HD 77946 b	1636220.0	366.0
WASP-79 b	3364588.0	311.0
WASP-120 b	2209747.0	309.0
HAT-P-50 b	1820874.0	283.0
TOI-2152 A b	4891153.0	306.0
KELT-18 b	2781905.0	284.0
Qatar-7 b	2967356.0	209.0
WASP-17 b	2430774.0	310.0
HAT-P-33 b	2540015.0	304.0
WASP-93 b	5368008.0	266.0
HD 114082 b	45068258.0	583.0
CoRoT-36 b	2526562.0	353.0
TOI-778 b	2688479.0	337.0
TOI-615 b	2971803.0	357.0
WASP-100 b	2789104.0	285.0
WASP-172 b	2885048.0	361.0
51 Eri b	42252434.0	816.0
TOI-2010 b	2614799.0	589.0
TOI-4127 b	1427802.0	536.0
HD 5278 c	1921886.0	512.0
TOI-5126 c	4838194.0	457.0
TOI-558 b	2829158.0	444.0
HD 5278 b	1921886.0	435.0
TOI-5126 b	4838194.0	351.0
HATS-24 b	1648998.0	155.0
TOI-892 b	2432893.0	401.0
TOI-4603 b	3169144.0	396.0
TOI-150.01	2354403.0	363.0
WASP-187 b	2287522.0	351.0
HATS-27 b	2410998.0	340.0
WASP-186 b	1909861.0	337.0
TOI-163 b	2830151.0	331.0
TOI-1789 b	2176100.0	299.0
HATS-3 b	1866188.0	298.0
HATS-26 b	1621056.0	293.0
HAT-P-4 b	1397875.0	279.0
K2-34 b	1986441.0	278.0
KELT-7 b	3704136.0	277.0
HATS-12 b	2274199.0	277.0
HAT-P-49 b	3525633.0	275.0
KELT-4 A b	1495588.0	272.0
Kepler-76 b	5732877.0	154.0
TOI-2109 b	2891415.0	154.0
