Name,Max. Freq (MHz),Flux Density (Jy),x_err_min,x_err_max,y_err_min,y_err_max
HATS-7 b,2.787549748118899,1.98011108827392e-05,1.0656438338416288,1.7915620446763545,8.087022628741036e-06,1.7487288047434443e-05
HD 10180 d,7.531966870935194,1.972515840369822e-05,7.100728594579232,530.8997738765569,1.539849202920054e-05,3.781020586801764e-05
CoRoT-36 b,1.386277822332699,1.8642450255331502e-05,0.6294975162900567,1.1812907795229663,8.705518876963518e-06,1.6857406964008613e-05
TOI-1710 b,3.233162637920321,1.8515847091509365e-05,2.917736221282766,132.29024454458732,1.3200855831593508e-05,2.2880982874848768e-05
WASP-185 b,2.9161696272332707,1.8119640271156132e-05,0.6208808276831594,0.7959902279084115,4.468872623361894e-06,5.538493369382556e-06
GJ 9689 b,8.33495858334238,1.7034887862952782e-05,7.977342718122311,749.5008594336309,1.3750782176063858e-05,4.035803706618607e-05
TOI-1759 b,8.9749002521276,1.7026970522694924e-05,8.494887894979922,619.7849893164818,1.3140936035326895e-05,3.1879440492729394e-05
HD 216520 c,3.5826132163174735,1.672818419607684e-05,3.4645007278523483,427.07316998664203,1.3816315074144856e-05,4.411472459149942e-05
HD 189567 c,6.605166828187732,1.6433736822200296e-05,6.4119455837706685,703.4065867237993,1.3253918505603466e-05,4.070906675159003e-05
Kepler-423 b,2.718130810443989,1.572936996601642e-05,0.5796709080818276,0.7305013193321743,3.99355479104495e-06,5.264500426454496e-06
HD 191939 b,4.0538077160385235,1.5210955022456101e-05,0.7915501904282469,0.9209762966529125,3.3906279527802096e-06,4.110887731291214e-06
HD 110067 d,6.515177147184256,1.4198312792076557e-05,6.217460900113389,622.4009990418847,1.1232883022992988e-05,2.8120806953292228e-05
OGLE-TR-10 b,2.222440332934748,1.4043483298147158e-05,0.8437060492827742,1.3383887577949305,7.472525837766004e-06,1.5080384905546698e-05
WASP-56 b,3.1634476794090487,1.364088528183358e-05,2.025958675977905,1.6950456961725244,5.563720474216934e-06,1.0595957168960847e-05
TOI-178 d,1.4145995405706537,1.3057020925051133e-05,0.7450815296351677,1.235126748481213,5.394097339271825e-06,1.162281904007543e-05
HD 103197 b,1.668023410344499,1.2574817507107053e-05,1.561065980434439,90.75881005461076,9.662401859574417e-06,2.3062751659726917e-05
NGTS-18 b,1.1062229578552065,1.2548092238380165e-05,0.683296704347277,1.0771333025710894,7.0037970721319e-06,1.6336407432833583e-05
TOI-421 c,2.205916799444663,1.1597398546256338e-05,1.9936931121165165,90.22474103261055,8.34753349803505e-06,1.4668832976497015e-05
TOI-892 b,5.0952684733361,1.1319206344134185e-05,0.7649125596634008,0.7946922083259143,2.558522934778845e-06,3.799102950432627e-06
WASP-148 c,1.0624090538574027,1.0758532038061611e-05,0.9027153724393413,20.361050701916163,7.359279869934336e-06,1.6146136532502414e-05
K2-140 b,3.5764804981532476,1.0554400197843906e-05,0.8428972285423968,1.1053945294000629,3.4544348952915686e-06,5.497274031076085e-06
NGTS-15 b,5.4128841256454,1.0307612942872407e-05,1.4798285296558555,2.1065287426303927,5.0544006307466005e-06,1.1279299091338547e-05
K2-95 b,8.182872829096064,9.58575434452791e-06,3.580768508122956,5.532471158095317,4.112957175233785e-06,8.03850962132061e-06
CoRoT-31 b,1.6067178488406433,9.504134296499393e-06,0.8719302218887856,2.161548723295102,6.476517485202937e-06,1.714944726735975e-05
TOI-470 b,8.511005078588509,9.492039588131086e-06,7.700175485134158,394.0059621369426,6.997613073305485e-06,1.355342552628943e-05
NGTS-23 b,1.738897367851685,9.430283616941589e-06,0.3926383768755277,0.4348430187272465,5.499137346525056e-06,1.7884777928590625e-05
Kepler-77 b,3.381654294335319,9.344386335603713e-06,1.7880828316420876,0.4345427218603426,2.1642570583803733e-06,3.3579823980926813e-06
WASP-148 b,2.13625893646033,9.273386949358915e-06,0.3846582346393639,0.4511408025531649,3.0786249319136e-06,8.263063900589493e-06
HD 93385 d,6.9321626109727825,9.070552943382721e-06,6.623642915935725,713.7591827332716,7.282962158999029e-06,2.101046746816903e-05
HD 110067 f,4.806926025337535,8.332316434638665e-06,4.602742563434326,437.70390453981435,6.589650439604608e-06,1.7239866854278018e-05
NGTS-16 b,1.6170800919675554,7.971439924054408e-06,0.6072281287337509,0.9215276763899585,3.5799571841907164e-06,6.918174863523271e-06
Kepler-44 b,9.149618081125535,7.783931004726835e-06,2.0015841689290585,2.6241431381008713,2.4277948244110784e-06,3.94418939608376e-06
TOI-1266 c,9.816366901896354,7.255983274099827e-06,9.38860149426754,869.9435373680046,5.7248766555001574e-06,1.543977484853059e-05
CoRoT-16 b,1.7067071497615962,7.2062777790484705e-06,0.6835670530444136,1.1041226037196323,3.1916449404172197e-06,5.444094776188786e-06
NGTS-14 A b,7.50939361736453,7.0871230837807885e-06,3.0142390528981027,5.0105249296530445,3.773762217901533e-06,1.0176376020359864e-05
TOI-2202 b,6.540869196514071,6.323465382616382e-06,3.584499765606419,5.688572909147985,3.9430892758873514e-06,9.64924797764613e-06
CoRoT-28 b,3.3945150192735705,6.285497996102067e-06,1.7094087775015196,1.575637962412899,2.4385280356826516e-06,4.377367772375453e-06
TOI-1386 b,3.9705743340806414,5.71093181695221e-06,3.680643282051916,199.87811868034316,4.2676493477936106e-06,9.549962404822908e-06
TOI-558 b,5.4982118728405585,5.6659998256242855e-06,4.93809384257755,223.41357038059814,4.153167084649274e-06,8.501244690660785e-06
TIC 237913194 b,2.9772445923039585,5.593982860783544e-06,2.697793838765904,112.21733555240083,3.990162940242469e-06,6.91589038602742e-06
TOI-178 g,4.136160573189391,4.891863758361546e-06,3.8628770478187615,235.96656949339447,3.7368693321106347e-06,8.90383138754091e-06
HD 191939 d,1.830033845251596,4.868192915504946e-06,1.689047529639961,105.90277696299997,3.590524367337766e-06,6.7721549841011945e-06
HD 108236 e,7.256276483302868,4.512570192913422e-06,6.911608478340995,653.3699176831047,3.5552062865728386e-06,8.976947512244261e-06
HD 106315 c,3.3649404275785164,4.392993169233976e-06,3.09532619007467,189.45204726242508,3.2328192168336338e-06,6.094420746279731e-06
HD 152843 b,7.192465691619423,4.178524850336948e-06,6.616171298918337,363.33159944147087,3.0949242135633348e-06,5.399219765068121e-06
TOI-178 e,6.689313750488139,4.1738586966783735e-06,3.7418696664545217,5.824870633637386,1.8729339330233384e-06,4.9050188249438845e-06
TOI-561 c,2.117940518587663,3.741935983295121e-06,0.6008961434221194,0.7115156848125492,1.1113136026307946e-06,1.4789563713686702e-06
EPIC 211945201 b,2.9334512213264023,3.2247682463300763e-06,2.6461715444831198,131.9754315083117,2.3168418519435166e-06,3.867341302549872e-06
Kepler-210 c,7.227347352676401,3.130311814825012e-06,3.256457685512435,5.06944649959367,1.3529065545642826e-06,3.1359864931910603e-06
TOI-4127 b,1.710001555870028,2.963694809381086e-06,1.5824005297653934,92.7164175755508,2.18833225156664e-06,4.59393217422694e-06
HATS-17 b,6.0284902871909285,2.7988774500838492e-06,5.456409487335951,229.7770367864601,2.0543472473443353e-06,4.3934666761401376e-06
HD 3167 e,3.57225235497543,2.5907393280695515e-06,3.4425884662633304,411.80958104870103,2.1136452737916368e-06,6.8668244743055075e-06
HD 88986 b,4.81265711467312,2.489241921776567e-06,4.696655026637886,845.8695228599792,2.031846244142484e-06,6.533948449368113e-06
TOI-125 c,6.0512354077201325,2.339624677107069e-06,2.0928416173266147,2.906774250003868,8.54092532848813e-07,1.8318961521890563e-06
K2-138 e,8.85136320662172,1.7230638177326759e-06,3.227062758123113,4.452799932485787,6.242783736113605e-07,1.9697788503894055e-06
Kepler-74 b,4.704323259008371,1.5610160802217192e-06,1.1952516958378654,1.4122323988174754,6.102237866383924e-07,3.906329944269745e-06
OGLE-TR-111 b,3.823111687374059,1.5274795659796646e-06,0.9975947660864186,1.1025011495419186,5.420384872699638e-07,1.3059688784010405e-06
KOI-142 b,3.0662463374439137,1.0427677569123474e-06,1.0590977888108433,2.0567417966845247,5.093144768252902e-07,1.6392893936009837e-06
Kepler-114 d,2.4572280561854236,9.59903861360854e-07,1.6138318171615837,4.221615430943105,4.792028064771766e-07,1.055692918825367e-06
K2-19 c,1.1185077693872745,9.235135153242799e-07,0.35183700316219646,0.4945284826450702,2.534982944187814e-07,3.275603613748749e-07
K2-32 d,2.641342393887948,8.898691560517804e-07,2.467521069500336,139.6127432164286,6.733860581600293e-07,1.4570248677537948e-06
Kepler-138 b,1.1329182722069893,7.306133026337499e-07,0.5618121082410444,0.8663051767013996,3.0178855976473895e-07,7.166084605016282e-07
CoRoT-22 b,1.036475683563544,6.353551632616919e-07,0.6589448521620852,1.7943381910053164,2.3725468150416843e-07,3.7278147013298033e-07
K2-138 g,4.590282728812275,6.108421588621698e-07,4.3237231905327045,337.8912317762712,4.790205007774092e-07,1.217151206124488e-06
K2-98 b,5.281381484457799,5.822119857492097e-07,2.6729746233673324,4.145412134371358,1.3550703807773214e-07,1.919163661000205e-07
Kepler-80 b,8.233347354843172,5.676281380098562e-07,2.6112142362186708,3.5662671609576293,1.8123254409832724e-07,4.840840055822971e-07
Kepler-80 c,5.457071271440774,5.560806738440225e-07,1.986075784238924,2.806247988293644,1.919091410251927e-07,5.351926336622813e-07
Kepler-26 b,2.380840403494407,5.424635805990419e-07,0.7557318842189897,1.0416468601418853,2.125515150070044e-07,6.647860858402607e-07
NGC 2682 Sand 1429 b,1.1887974254899625,5.226674361810119e-07,1.080288719228891,61.87243593828126,3.856514484228783e-07,7.816389065354963e-07
Kepler-49 c,5.701827032211684,4.845711813445609e-07,3.9755356064526355,7.773204898905044,2.9169600905671545e-07,8.624794636793729e-07
Kepler-26 c,7.673801973896611,2.8206299976418603e-07,6.817200213063252,689.7206479247612,2.1798785517112443e-07,5.227865268217358e-07
Kepler-159 c,7.018833977170219,2.5604439107683653e-07,6.614746417807015,513.5592480355785,2.0063410463824957e-07,5.385759643726032e-07
Kepler-81 c,5.987926635120839,2.49246814745329e-07,4.51077556147334,8.505177875272206,1.4166753577408528e-07,4.1792259969285943e-07
EPIC 249893012 c,5.328555963674523,2.465835783944979e-07,5.041451169463497,346.5225022528905,1.9330571526913357e-07,4.100937132741789e-07
KOI-1257 b,1.3070397135821525,2.347041270033591e-07,1.2286618325026655,83.21715047684243,1.7817539962951537e-07,4.1691780271975097e-07
K2-12 b,7.231572333608488,2.309148854323228e-07,3.695152567034242,6.972077509694875,8.597779008885943e-08,1.4363500097228302e-07
CoRoT-24 c,3.700403813069745,1.6914941713422418e-07,2.768875911388794,7.034322118891261,7.536209782152457e-08,1.3875485428696468e-07
Kepler-1661 b,2.8223102866515544,1.6093131081571913e-07,2.6626432349955405,292.7434979392504,1.2888390322019696e-07,2.96665250239998e-07
Kepler-117 c,1.5326248567160938,1.3906201156074033e-07,1.4046695858528995,84.90398202006789,1.0280978690604736e-07,1.8221825203957943e-07
Kepler-421 b,1.3273464157478847,7.961412641904514e-08,1.2759380821387267,126.14172822824005,6.246346518894219e-08,1.5766164626789478e-07
Kepler-22 b,6.538751984455584,3.928621248152975e-08,6.428192024269054,1126.3584559288338,3.271493224097798e-08,1.2206351036945528e-07
Kepler-129 c,7.0540343672475325,2.7859589368803685e-08,6.877396317385509,978.1306468760571,2.2533519552122373e-08,6.920734719772774e-08
Kepler-69 c,7.762750040481867,1.565934009420549e-09,7.630085241640409,1575.2042958545344,1.3210054587568648e-09,5.1465152369356946e-09
